"_id","amount","balance","description","group","name","ref_id","transaction_date","type"
"5b95d4cb9a300f22027c1852",-558,84833,"Agent voucher expense","TA","intrepidtours","V00000325","2018-09-10 09:19:55","voucher_expense"
"5b95d4be21d64b146f7eb3fa",-124,85391,"Agent voucher expense","TA","intrepidtours","V00000324","2018-09-10 09:19:42","voucher_expense"
"5b95d4ae21d64b146f7eb3f8",-222,85515,"Agent voucher expense","TA","intrepidtours","V00000323","2018-09-10 09:19:26","voucher_expense"
"5b95d47821d64b146f7eb3f6",-37,85737,"Agent voucher expense","TA","intrepidtours","V00000322","2018-09-10 09:18:32","voucher_expense"
"5b8f3e71e324af59effd7f92",15000,85774,"Make a deposit","TA","intrepidtours","ANZ 073528","2018-09-05 09:24:49","deposit"
"5b7fc42b939fad5641699455",-124,70774,"Agent voucher expense","TA","intrepidtours","V00000125","2018-08-24 15:39:07","voucher_expense"
"5b7fc3c9a0d64f61e8d11cc8",-62,70898,"Agent voucher expense","TA","intrepidtours","V00000124","2018-08-24 15:37:29","voucher_expense"
"5b7fc3a4a0d64f61e8d11cc6",-496,70960,"Agent voucher expense","TA","intrepidtours","V00000123","2018-08-24 15:36:52","voucher_expense"
"5b7fc393939fad5641699453",-558,71456,"Agent voucher expense","TA","intrepidtours","V00000122","2018-08-24 15:36:35","voucher_expense"
"5b7fc383a0d64f61e8d11cc4",-111,72014,"Agent voucher expense","TA","intrepidtours","V00000121","2018-08-24 15:36:19","voucher_expense"
"5b7fc373a0d64f61e8d11cc2",-37,72125,"Agent voucher expense","TA","intrepidtours","V00000120","2018-08-24 15:36:03","voucher_expense"
"5b7fc1c6939fad564169944d",-868,72162,"Agent voucher expense","TA","intrepidtours","V00000119","2018-08-24 15:28:54","voucher_expense"
"5b7fc1b7a0d64f61e8d11cbe",-62,73030,"Agent voucher expense","TA","intrepidtours","V00000118","2018-08-24 15:28:39","voucher_expense"
"5b7fc194a0d64f61e8d11cbc",-62,73092,"Agent voucher expense","TA","intrepidtours","V00000117","2018-08-24 15:28:04","voucher_expense"
"5b7fc178a0d64f61e8d11cb7",-407,73154,"Agent voucher expense","TA","intrepidtours","V00000116","2018-08-24 15:27:36","voucher_expense"
"5b7fc164939fad5641699447",-296,73561,"Agent voucher expense","TA","intrepidtours","V00000115","2018-08-24 15:27:16","voucher_expense"
"5b7fc155939fad5641699445",-37,73857,"Agent voucher expense","TA","intrepidtours","V00000114","2018-08-24 15:27:01","voucher_expense"
"5b7fc13a939fad5641699443",-259,73894,"Agent voucher expense","TA","intrepidtours","V00000113","2018-08-24 15:26:34","voucher_expense"
"5b7fc0e1939fad5641699440",-259,74153,"Agent voucher expense","TA","intrepidtours","V00000112","2018-08-24 15:25:05","voucher_expense"
"5b7fc0ce939fad564169943d",-868,74412,"Agent voucher expense","TA","intrepidtours","V00000111","2018-08-24 15:24:46","voucher_expense"
"5b7fc0bda0d64f61e8d11cb4",-248,75280,"Agent voucher expense","TA","intrepidtours","V00000110","2018-08-24 15:24:29","voucher_expense"
"5b7fc0a8939fad564169943a",-444,75528,"Agent voucher expense","TA","intrepidtours","V00000109","2018-08-24 15:24:08","voucher_expense"
"5b7fc094a0d64f61e8d11caf",-259,75972,"Agent voucher expense","TA","intrepidtours","V00000108","2018-08-24 15:23:48","voucher_expense"
"5b7fc086939fad5641699438",-111,76231,"Agent voucher expense","TA","intrepidtours","V00000107","2018-08-24 15:23:34","voucher_expense"
"5b7fc06ca0d64f61e8d11cad",-148,76342,"Agent voucher expense","TA","intrepidtours","V00000106","2018-08-24 15:23:08","voucher_expense"
"5b7fc048939fad5641699434",-186,76490,"Agent voucher expense","TA","intrepidtours","V00000105","2018-08-24 15:22:32","voucher_expense"
"5b7fc035a0d64f61e8d11ca9",-111,76676,"Agent voucher expense","TA","intrepidtours","V00000104","2018-08-24 15:22:13","voucher_expense"
"5b7fc02aa0d64f61e8d11ca7",-806,76787,"Agent voucher expense","TA","intrepidtours","V00000103","2018-08-24 15:22:02","voucher_expense"
"5b7fc016939fad564169942e",-744,77593,"Agent voucher expense","TA","intrepidtours","V00000102","2018-08-24 15:21:42","voucher_expense"
"5b7fbff8a0d64f61e8d11ca5",-296,78337,"Agent voucher expense","TA","intrepidtours","V00000101","2018-08-24 15:21:12","voucher_expense"
"5b7fbf61a0d64f61e8d11ca3",-296,78633,"Agent voucher expense","TA","intrepidtours","V00000100","2018-08-24 15:18:41","voucher_expense"
"5b7fbf14939fad564169941d",-992,78929,"Agent voucher expense","TA","intrepidtours","V00000099","2018-08-24 15:17:24","voucher_expense"
"5b7fbed0a0d64f61e8d11c9b",-259,79921,"Agent voucher expense","TA","intrepidtours","V00000098","2018-08-24 15:16:16","voucher_expense"
"5b7fbe5da0d64f61e8d11c98",-248,80180,"Agent voucher expense","TA","intrepidtours","V00000097","2018-08-24 15:14:21","voucher_expense"
"5b7fbe51a0d64f61e8d11c96",-333,80428,"Agent voucher expense","TA","intrepidtours","V00000096","2018-08-24 15:14:09","voucher_expense"
"5b7fbdfca0d64f61e8d11c93",-930,80761,"Agent voucher expense","TA","intrepidtours","V00000095","2018-08-24 15:12:44","voucher_expense"
"5b7fbde2939fad5641699416",-222,81691,"Agent voucher expense","TA","intrepidtours","V00000094","2018-08-24 15:12:18","voucher_expense"
"5b7fbc86939fad5641699410",-74,81913,"Agent voucher expense","TA","intrepidtours","V00000093","2018-08-24 15:06:30","voucher_expense"
"5b7fbc71a0d64f61e8d11c88",-310,81987,"Agent voucher expense","TA","intrepidtours","V00000092","2018-08-24 15:06:09","voucher_expense"
"5b7fbc5aa0d64f61e8d11c86",-186,82297,"Agent voucher expense","TA","intrepidtours","V00000091","2018-08-24 15:05:46","voucher_expense"
"5b7fbc3da0d64f61e8d11c83",-62,82483,"Agent voucher expense","TA","intrepidtours","V00000090","2018-08-24 15:05:17","voucher_expense"
"5b7e3596a0d64f61e8d118b4",15000,82545,"Make a deposit","TA","intrepidtours","ANZ 073430","2018-08-23 11:18:30","deposit"
"5b7a2d04a0d64f61e8d10eeb",10000,67545,"Make a deposit","TA","intrepidtours","2018-08-16","2018-08-20 09:52:52","deposit"
"5b7a2cf8a0d64f61e8d10ee8",10000,57545,"Make a deposit","TA","intrepidtours","2018-08-08","2018-08-20 09:52:40","deposit"
"5b7a2ceba0d64f61e8d10ee5",10000,47545,"Make a deposit","TA","intrepidtours","2018-07-26","2018-08-20 09:52:27","deposit"
"5b7a2cdea0d64f61e8d10ee2",10000,37545,"Make a deposit","TA","intrepidtours","2018-07-19","2018-08-20 09:52:14","deposit"
"5b7a2cd1939fad5641698652",10000,27545,"Make a deposit","TA","intrepidtours","2018-07-11","2018-08-20 09:52:01","deposit"
"5b7a2cb2939fad564169864f",5000,17545,"Make a deposit","TA","intrepidtours","2018-07-03","2018-08-20 09:51:30","deposit"
"5b76349366f17f3242456b56",12527,12545,"Make a deposit","TA","intrepidtours","D","2018-08-17 09:36:03","deposit"
"5acd630b182f610e09384d82",18,18,"សួស្តីឆ្នាំថ្មី!
ក្នុងឱកាសបុណ្យចូលឆ្នាំថ្មីប្រពៃណីជាតិខ្មែរ លោកអ្នកទទួលបាន ១៨ដុល្លារបន្ថែមនៅក្នុងគណនីរបស់លោកអ្នក។​","TA","intrepidtours","promotion","2018-04-11 08:21:15","promotion"
